specObjId,ra,dec,run,camcol,field,z,zErr,interval,objID,class,clean,umag,gmag,rmag,imag,zmag,e_umag,e_gmag,e_rmag,e_imag,e_zmag,SDSS16,Z,u_extinction,g_extinction,r_extinction,i_extinction,z_extinction,u,g,r,i,label,u-g,g-r,r-i,i-z
2.9656473616127365e+18,36.029594,-1.1217533,4263,1,356,20.902303598857824,0.0005925625,"(2.749, 3.0]",1237657108207108722,6,False,22.709,21.882,21.687,21.991,20.928,0.296,0.069,0.075,0.144,0.21,SDSS J022407.10-010718.3,2.75496,0.1555857967746287,0.1218268013186579,0.0831091063279061,0.0616411814328962,0.0456964011421781,22.513414203225373,21.760173198681343,21.60389089367209,21.929358818567103,0,0.7532410045440301,0.15628230500925255,-0.32546792489501186,1.027055219709279
4.508126406014949e+18,199.75699,-1.1186361,752,1,375,20.80990524262954,0.0007743461,"(2.749, 3.0]",1237648702973608429,6,True,22.167,21.258,21.085,21.275,20.827,0.196,0.042,0.049,0.089,0.213,SDSS J131901.67-010707.0,2.768809,0.1262991666168098,0.0988947821530663,0.0674650969759602,0.0500381783275984,0.0370947573704598,22.000700833383192,21.15910521784693,21.01753490302404,21.2249618216724,0,0.8415956155362636,0.1415703148228893,-0.2074269186483626,0.41505657904286153
1.028960268202622e+19,319.75873,-1.0787838,2583,1,112,21.340778480860926,0.0009425773,"(2.749, 3.0]",1237656567041492137,6,True,22.543,21.752,21.44,21.397,21.392,0.293,0.069,0.063,0.091,0.358,SDSS J211902.09-010443.6,2.994993,0.2424929868825984,0.1898768753095569,0.1295322314014964,0.0960727425671587,0.071221519139073,22.2605070131174,21.56212312469044,21.310467768598503,21.30092725743284,0,0.6983838884269602,0.2516553560919377,0.0095405111656639,-0.039851223428087224
8.82844132082374e+18,30.370839,-1.0350642,2700,1,68,19.97883543637965,0.000651344,"(2.749, 3.0]",1237666338121253335,6,False,22.535,21.637,20.986,20.247,20.0,0.399,0.065,0.056,0.042,0.13,SDSS J020129.00-010206.2,2.776295,0.1401559262801613,0.1097449030601361,0.0748669481480815,0.0555280562868182,0.0411645636203483,22.354844073719843,21.527255096939864,20.91113305185192,20.191471943713186,0,0.8275889767799782,0.6161220450879448,0.7196611081387339,0.212636507333535
4.325815287595424e+18,176.58983,-0.92164151,5976,2,182,21.1170380357804,0.0002698456,"(2.749, 3.0]",1237671140406985232,6,True,22.037,21.12,21.328,21.329,21.125,0.13,0.031,0.043,0.055,0.155,SDSS J114621.55-005517.8,2.967209,0.0952040942776978,0.0745467164659802,0.0508550739090821,0.037718692645363,0.0279619642196083,21.901795905722302,21.04545328353402,21.27714492609092,21.29128130735464,0,0.8563426221882828,-0.23169164255689978,-0.014136381263721631,0.17424327157424102
4.735615364318385e+18,343.14889,-0.92037252,2662,1,170,21.321636782701127,0.0004726493,"(2.749, 3.0]",1237656906347708727,6,True,24.634,21.993,21.589,21.457,21.423,0.903,0.078,0.07,0.09,0.352,SDSS J225235.73-005513.3,2.984463,0.4132140035235461,0.3235548575315666,0.2207261026838038,0.1637103121868118,0.1213632172988717,24.18078599647645,21.66944514246844,21.3682738973162,21.29328968781319,0,2.5113408540080115,0.3011712451522399,0.0749842095030111,-0.02834709488793763
1.0305470833569847e+19,346.16053,-0.869579,2662,1,190,19.94850658803103,0.0007592904,"(2.749, 3.0]",1237666406825722274,6,False,21.526,20.441,20.186,20.105,20.006,0.128,0.023,0.024,0.028,0.092,SDSS J230438.52-005210.4,2.854522,0.2638473478133061,0.2065977684779779,0.1409390685932321,0.1045330780463671,0.0774934119689692,21.222152652186693,20.234402231522026,20.045060931406766,20.000466921953635,0,0.9877504206646677,0.18934130011525951,0.04459400945313163,0.05196033392260446
4.751344977262696e+18,7.24425710000003,-0.81512343,4263,2,164,20.3917132158344,0.0003289187,"(2.749, 3.0]",1237667171855565115,6,False,21.9,20.727,20.499,20.637,20.399,0.137,0.025,0.027,0.042,0.124,SDSS J002858.62-004854.4,2.841849,0.0929052605830885,0.0727466835479146,0.0496271082597998,0.0368079229749236,0.0272867841656077,21.767094739416912,20.654253316452085,20.4493728917402,20.60019207702508,0,1.1128414229648271,0.2048804247118845,-0.15081918528488103,0.20847886119068093
7.635946737023343e+18,40.743322,-0.76925199,4263,2,388,22.577256758647398,0.0003734999,"(2.749, 3.0]",1237663890499895834,6,False,23.936,22.049,21.849,23.371,22.602,1.222,0.121,0.153,0.73,0.858,SDSS J024258.40-004609.3,2.842324,0.1523405056443108,0.1192856732340222,0.0813755724758071,0.0603554369529148,0.0447432413526057,23.74365949435569,21.92971432676598,21.7676244275242,23.310644563047084,0,1.8139451675897114,0.16208989924177786,-1.5430201355228839,0.7333878043996869
1.0367558600319326e+19,359.42664,-0.76910685,4263,2,112,21.41834809158525,0.00067849,"(2.749, 3.0]",1237660355747119697,6,False,24.067,22.284,21.688,21.138,21.446,0.924,0.104,0.112,0.1,0.478,SDSS J235742.40-004608.7,2.96747,0.1622438518839196,0.1270401920894312,0.0866656328328071,0.064279021078224,0.0476519084147449,23.86475614811608,22.156959807910567,21.60133436716719,21.073720978921777,0,1.7077963402055119,0.5556254407433769,0.5276133882454133,-0.3446271126634741
4.2064775881626967e+18,16.436023,-0.74609574,4263,2,225,21.97734464010177,0.0005202111,"(2.749, 3.0]",1237663783130825492,6,True,24.259,21.936,21.701,21.7,22.009,0.7,0.065,0.068,0.104,0.352,SDSS J010544.64-004445.9,2.884993,0.175874688740616,0.1377134109048558,0.0939468030497935,0.0696793911967311,0.0516553598982337,24.043125311259384,21.798286589095145,21.607053196950208,21.630320608803267,0,2.244838722164239,0.1912333921449374,-0.023267411853058917,-0.3470240312985027
8.867657327878363e+18,19.045573,-0.72617242,4263,2,243,20.98056875046625,0.0007604827,"(2.749, 3.0]",1237663783132004606,6,True,22.271,21.398,21.168,21.069,21.009,0.195,0.041,0.045,0.064,0.179,SDSS J011610.93-004334.2,2.95985,0.1648973301869828,0.1291179188532624,0.0880830386307638,0.0653302965860025,0.0484312495337448,22.06610266981302,21.26888208114674,21.07991696136924,21.003669703414,0,0.7972205886662813,0.18896511977749952,0.07624725795523801,0.023100952947750386
4.2471210365404017e+18,163.60601,-0.71549322,6793,2,20,20.843372203978305,0.0002043355,"(2.749, 3.0]",1237654669204652274,6,False,21.838,21.208,21.031,21.157,20.889,0.212,0.05,0.056,0.1,0.275,SDSS J105425.44-004255.7,2.753377,0.2234476387501212,0.1749639855016208,0.1193587972204391,0.088527209594202,0.0656277960216938,21.57455236124988,21.03303601449838,20.91164120277956,21.0684727904058,0,0.5415163467515001,0.12139481171881883,-0.1568315876262396,0.22510058642749442
1.6900629592140943e+18,20.566488,-0.693167,4263,2,253,19.484375397632174,0.0002398879,"(2.749, 3.0]",1237659754452811854,6,False,21.46,19.823,19.823,19.707,19.531,0.139,0.016,0.02,0.025,0.071,SDSS J012215.95-004135.4,2.881981,0.2268415364251142,0.177621475493115,0.1211717120788925,0.0898718301616691,0.0666246023678196,21.19315846357489,19.645378524506885,19.701828287921103,19.61712816983833,0,1.547779939068004,-0.05644976341421781,0.08470011808277178,0.13275277220615678
4.535161202951871e+18,216.89175,-0.61094656,756,2,675,18.09274775009449,0.0001498994,"(2.749, 3.0]",1237648673446559998,6,False,20.109,18.663,18.32,18.192,18.139,0.043,0.008,0.008,0.009,0.027,SDSS J142734.02-003639.3,2.804581,0.22557376143449,0.1766287822325389,0.1204945060055883,0.089369553284003,0.066252249905509,19.843426238565517,18.486371217767463,18.19950549399441,18.102630446716,0,1.3570550207980538,0.2868657237730545,0.09687504727840945,0.009882696621509979
4.216528774043556e+18,39.862398,-0.59414367,2700,2,132,20.794114091649487,0.0009184125,"(2.749, 3.0]",1237656546101166655,6,False,24.284,22.442,21.744,21.668,20.816,0.985,0.106,0.09,0.111,0.213,SDSS J023926.97-003538.9,2.804276,0.1426119401409183,0.1116680112027369,0.0761788745663531,0.0565010988082505,0.0418859083505133,24.10138805985908,22.330331988797266,21.667821125433647,21.611498901191748,0,1.771056071061814,0.6625108633636181,0.05632222424189948,0.8173848095422613
4.745706682038113e+18,359.06427,-0.59291476,2728,2,407,21.006450447730707,0.0008134863,"(2.749, 3.0]",1237666299996275188,6,False,23.047,21.924,21.446,21.545,21.028,0.577,0.115,0.07,0.115,0.282,SDSS J235615.42-003534.5,2.960119,0.1414667245968272,0.1107712844484361,0.0755671359475632,0.0560473784777544,0.0415495522692905,22.86553327540317,21.813228715551563,21.37043286405244,21.488952621522248,0,1.0523045598516063,0.4427958514991239,-0.1185197574698087,0.48250217379154137
4.735551867521882e+18,344.40526,-0.56762813,4874,2,317,20.828795607263466,0.0003438171,"(2.749, 3.0]",1237656851039977964,6,False,22.281,21.53,21.356,21.663,20.882,0.317,0.067,0.077,0.155,0.35,SDSS J225737.26-003403.4,2.842505,0.2492442180704636,0.1951632248198002,0.1331385296772273,0.0987474974302227,0.0732043927365336,21.991755781929538,21.3348367751802,21.222861470322773,21.564252502569776,0,0.6569190067493373,0.11197530485742746,-0.34139103224700307,0.7354568953063101
1.0336018559604644e+19,323.92893,-0.47602,4207,2,130,21.571041109416665,0.0002699526,"(2.749, 3.0]",1237663542606431467,3,True,23.195,22.341,21.95,22.409,21.609,0.426,0.099,0.101,0.22,0.381,SDSS J213542.94-002833.6,2.903576,0.1973367693338724,0.1545186507308734,0.1054111807437727,0.07818240388299,0.0579588905833376,22.957663230666128,22.18648134926913,21.844588819256227,22.330817596117008,0,0.7711818813969984,0.34189253001290254,-0.4862287768607807,0.7597764867003427
4.097186681966582e+18,25.757611,-0.448817,4874,2,593,18.79547954208055,0.0004719747,"(2.749, 3.0]",1237657070084685983,6,False,20.405,19.37,19.184,19.017,18.815,0.053,0.012,0.012,0.021,0.038,SDSS J014301.82-002655.7,2.785165,0.134558122316132,0.1053617102142336,0.0718767749157319,0.0533102751208912,0.0395204579194527,20.23044187768387,19.26463828978577,19.112123225084268,18.963689724879107,0,0.9658035878981011,0.15251506470150034,0.14843350020516155,0.16821018279855693
8.860838431875683e+18,12.568437,-0.39655841,5052,3,193,20.42978799646972,0.0009204008,"(2.749, 3.0]",1237660025582977482,6,False,22.612,21.512,21.17,21.036,20.467,0.335,0.054,0.061,0.069,0.167,SDSS J005016.42-002347.6,2.981684,0.1947937897042873,0.1525274466459683,0.1040527999094923,0.0771749065922541,0.0572120035302845,22.37720621029571,21.35947255335403,21.06594720009051,20.958825093407743,0,1.0177336569416795,0.29352535326352225,0.10712210668276612,0.5290370969380227
4.768271958839417e+18,32.080758,-0.3778125,4263,3,330,21.044157103022137,0.0002276757,"(2.749, 3.0]",1237663783674577417,6,False,23.216,21.321,21.191,21.134,21.068,0.384,0.039,0.045,0.064,0.213,SDSS J020819.38-002240.1,2.901656,0.1492750389245162,0.1168853512717138,0.079738095245613,0.0591409366953811,0.043842896977864,23.026724961075487,21.20411464872829,21.111261904754382,21.07485906330462,0,1.822610312347198,0.09285274397390708,0.03640284144976391,0.030701960282481622
4.728820382928493e+18,333.56823,-0.35155177,4192,3,179,20.23167307582576,0.0008156315,"(2.749, 3.0]",1237663478722003786,6,True,24.138,21.096,20.641,20.432,20.336,0.7,0.036,0.033,0.037,0.135,SDSS J221416.37-002105.5,2.931933,0.4233047477416055,0.3314561127649838,0.2261162652277615,0.1677081410891463,0.124326924174246,23.674695252258395,20.764543887235018,20.41488373477224,20.26429185891085,0,2.9101513650233777,0.3496601524627785,0.1505918758613909,0.0326187830850877
4.746856771301431e+18,0.221548589999998,-0.29249822,4263,3,117,19.53306392869348,0.0001663146,"(2.749, 3.0]",1237660223148261494,6,False,20.786,19.707,19.62,19.683,19.561,0.067,0.013,0.02,0.03,0.084,SDSS J000053.17-001732.9,2.758058,0.1632113615526543,0.127797771576957,0.0871824464854609,0.0646623365238809,0.0479360713065253,20.582788638447344,19.579202228423043,19.53281755351454,19.61833766347612,0,1.003586410024301,0.04638467490850218,-0.08552010996157833,0.08527373478263911
4.517198476556392e+18,230.89379,-0.24072577,752,3,583,20.10637466022068,0.0001488611,"(2.749, 3.0]",1237648704060981672,6,False,21.979,20.305,20.117,20.296,20.176,0.132,0.018,0.02,0.03,0.098,SDSS J152334.51-001426.6,2.908935,0.3051537878743772,0.2389415400228222,0.1630036875380807,0.1208981821814172,0.0896253397793222,21.633846212125626,20.06605845997717,19.95399631246192,20.175101817818582,0,1.5677877521484547,0.11206214751524968,-0.22110550535666107,0.06872715759790182
1.0301068389297445e+19,338.61329,-0.23888,4192,3,213,21.17050652752629,0.0009604833,"(2.749, 3.0]",1237663478724231244,6,False,22.717,21.872,21.489,21.364,21.227,0.291,0.065,0.067,0.079,0.314,SDSS J223427.19-001419.9,2.916168,0.260442782481947,0.2039319254974604,0.1391204554036613,0.1031842310844915,0.0764934724737086,22.41655721751805,21.66806807450254,21.34987954459634,21.26081576891551,0,0.7484891430155116,0.31818852990619817,0.08906377568083101,0.09030924138922103
4.771596332313105e+18,38.058187,-0.14220815,4874,3,675,19.882655543385518,0.0003609156,"(2.749, 3.0]",1237666407922204930,6,True,21.452,20.534,20.22,20.161,19.897,0.112,0.023,0.023,0.029,0.084,SDSS J023213.96-000831.9,2.816111,0.1169350214370364,0.0915624685487094,0.0624630610989768,0.0463282190385348,0.034344456614483,21.29506497856297,20.44243753145129,20.15753693890102,20.114671780961466,0,0.8526274471116793,0.2849005925502688,0.04286515793955559,0.23201623757594803
4.545266814490532e+18,211.52765,-0.14193478,756,3,639,20.41415842306956,0.000177243,"(2.749, 3.0]",1237648721244521235,6,False,23.44,20.801,20.586,20.858,20.459,0.453,0.028,0.031,0.056,0.157,SDSS J140606.63-000830.9,2.943495,0.2207707425242675,0.1728679220342715,0.1179288822945574,0.0874666561930847,0.0648415769304371,23.179229257475733,20.628132077965727,20.46807111770544,20.77053334380692,0,2.5510971795100055,0.1600609602602887,-0.30246222610148266,0.35637492073736254
4.333726268875102e+18,190.269,-0.10441359,6121,6,161,20.15979601394461,0.0002435821,"(2.749, 3.0]",1237671765323350646,6,True,22.318,20.583,20.277,20.178,20.174,0.299,0.025,0.026,0.035,0.121,SDSS J124104.55-000615.8,2.892131,0.1164567513038616,0.0911879734360525,0.0622075840298902,0.0461387342869436,0.0342039860553899,22.16154324869614,20.491812026563945,20.21479241597011,20.131861265713056,0,1.6697312221321958,0.27701961059383606,0.08293115025705333,-0.027934748231555062
4.325830131002399e+18,176.55288,-0.070506385,5976,3,187,19.80912404728279,0.0003307861,"(2.749, 3.0]",1237671140944183484,6,True,22.064,20.304,19.995,19.856,19.819,0.125,0.018,0.017,0.019,0.056,SDSS J114612.69-000413.8,2.935295,0.1017207874520752,0.0796494180047301,0.0543360892534338,0.0403005264285982,0.0298759527172101,21.922279212547927,20.224350581995267,19.94066391074657,19.815699473571403,0,1.69792863055266,0.28368667124869873,0.1249644371751657,0.006575426288613073
4.325832879781468e+18,176.4115,-0.053128897,5976,3,187,21.473494237948007,0.0006446611,"(2.749, 3.0]",1237671140944183810,6,True,23.142,21.867,21.754,21.84,21.483,0.271,0.051,0.06,0.083,0.203,SDSS J114538.76-000311.2,2.975408,0.1004603728862306,0.0786624881044725,0.0536628148907248,0.0398011656608128,0.0295057620519933,23.001539627113768,21.788337511895527,21.70033718510928,21.800198834339188,0,1.213202115218241,0.08800032678624703,-0.09986164922990781,0.3267045963911812
1.0305548349139606e+19,346.26376,-0.037336276,4874,3,329,21.560374905136342,0.000336862,"(2.749, 3.0]",1237666407899529304,6,False,23.787,21.763,21.728,21.88,21.613,0.758,0.057,0.08,0.113,0.313,SDSS J230503.30-000214.4,2.995849,0.2472718412777874,0.1936188142075966,0.1320849471781855,0.0979660659740628,0.072625094863655,23.49972815872221,21.569381185792405,21.595915052821816,21.782033934025936,0,1.9303469729298044,-0.02653386702941063,-0.1861188812041199,0.22165902888959366
8.858656725760498e+18,9.10348640000001,-0.032924155,2728,3,474,23.341675496316935,0.0005676509,"(2.749, 3.0]",1237657190909214814,6,True,23.681,21.686,21.494,21.388,23.354,0.63,0.055,0.062,0.077,0.533,SDSS J003624.83-000158.5,2.916806,0.1100575435957332,0.0861772653751859,0.0587893257771811,0.0436034468022196,0.0323245036830604,23.53094245640427,21.599822734624816,21.43521067422282,21.344396553197782,0,1.931119721779453,0.16461206040199627,0.09081412102503705,-1.9972789431191522
2.969007744109013e+18,37.204694,-0.0076737748,4874,3,669,20.51122247560168,0.0003310621,"(2.749, 3.0]",1237660008417198269,6,False,21.865,20.48,20.293,20.498,20.525,0.183,0.024,0.027,0.045,0.206,SDSS J022849.12-000027.6,2.987104,0.1150047468779177,0.090051024830329,0.06143196830708,0.0455634679701176,0.0337775243983258,21.70999525312208,20.38994897516967,20.23156803169292,20.45243653202988,0,1.320046277952411,0.15838094347675025,-0.22086850033695882,-0.058785943571802335
4.738045285099657e+18,347.46773,0.0034028391,4263,4,32,20.718843700460496,0.0004292783,"(2.749, 3.0]",1237663277385384676,6,False,22.583,21.081,20.85,20.792,20.764,0.255,0.032,0.035,0.045,0.193,SDSS J230952.25+000012.2,2.989798,0.2218423010424584,0.173706973859073,0.1185012756149701,0.0878911945147378,0.0651562995395034,22.321157698957546,20.907293026140927,20.73149872438503,20.704108805485266,0,1.4138646728166187,0.1757943017558965,0.02738991889976461,-0.014734894975230617
1.0307855674642817e+19,351.14535,0.059724824,4263,4,56,20.619892263803564,0.0008801521,"(2.749, 3.0]",1237646011616133456,6,False,22.269,20.882,20.597,20.361,20.662,0.373,0.05,0.053,0.058,0.347,SDSS J232434.88+000335.0,2.948438,0.2114626399554987,0.1655794909190477,0.1129567826419173,0.0837789002980617,0.0621077361964328,22.0175373600445,20.716420509080955,20.484043217358085,20.27722109970194,0,1.3011168509635453,0.23237729172286947,0.2068221176561451,-0.342671164101624
1.029544080765068e+19,328.64548,0.083740258,4192,4,146,22.40867668312255,0.0005332199,"(2.749, 3.0]",1237663479256711749,6,True,24.86,22.183,21.876,21.84,22.504,0.807,0.08,0.085,0.12,0.648,SDSS J215434.91+000501.4,2.876287,0.3926495236954191,0.3074524571185533,0.2097411954747636,0.1555629178973774,0.11532331687745,24.427350476304586,21.87554754288145,21.66625880452524,21.684437082102622,0,2.5518029334231365,0.20928873835621076,-0.018178277577383994,-0.7242396010199279
8.810318071837514e+18,38.441009,0.18197452,4263,4,372,21.653442331512416,0.000671159,"(2.749, 3.0]",1237663238733889907,6,False,23.228,22.422,21.86,21.68,21.669,0.429,0.095,0.08,0.099,0.35,SDSS J023345.84+001055.0,2.876037,0.121065730447261,0.0947968966027224,0.0646695577166448,0.0479647552058727,0.0355576684875838,23.066934269552743,22.32720310339728,21.795330442283355,21.632035244794128,0,0.7397311661554618,0.5318726611139262,0.1632951974892265,-0.021407086718287616
8.827291232382507e+18,28.81102,0.19294515,4263,4,308,21.40275233077643,0.0004644005,"(2.749, 3.0]",1237659884363907522,6,False,23.465,21.924,22.046,21.866,21.431,0.746,0.08,0.131,0.185,0.442,SDSS J015514.64+001134.5,2.978645,0.1642722812090139,0.1286284929594338,0.0877491568559035,0.0650826598591666,0.0482476692235694,23.260727718790985,21.795371507040567,21.958250843144096,21.800917340140835,0,1.465356211750418,-0.16287933610352923,0.15733350300326165,0.3981650093644049
4.3090499342950953e+18,147.40328,0.20080492,1239,4,181,20.28729053354362,0.0006445602,"(2.749, 3.0]",1237651801232966137,6,False,22.75,21.009,20.853,20.686,20.375,0.346,0.037,0.044,0.052,0.166,SDSS J094936.78+001202.8,2.802736,0.366726104023946,0.2871538992598855,0.1958937088370199,0.1452923774723728,0.1077094664563822,22.34327389597605,20.72184610074012,20.657106291162982,20.540707622527627,0,1.621427795235931,0.06473980957713721,0.1163986686353553,0.2534170889840084
4.3169416790705664e+18,161.29922,0.23692559,756,4,304,21.96864725277848,0.0007669116,"(2.749, 3.0]",1237648674495988199,6,False,23.833,21.733,21.448,21.614,22.014,0.723,0.058,0.072,0.119,0.675,SDSS J104511.81+001412.9,2.810671,0.2225111604792396,0.1742307042213816,0.118858559577917,0.0881561884071781,0.0653527472215187,23.57048883952076,21.558769295778617,21.329141440422084,21.52584381159282,0,2.0117195437421422,0.22962785535653296,-0.19670237117073697,-0.44280344118566006
2.144946037339482e+18,9.876321,0.298402,2728,4,479,20.09899206838409,0.0003810163,"(2.749, 3.0]",1237646587142144176,6,False,21.402,20.281,20.257,20.199,20.103,0.128,0.029,0.044,0.065,0.209,SDSS J003930.31+001754.2,2.893989,0.0817415174063873,0.0640052485959146,0.0436637829568234,0.0323849850661241,0.0240079316159129,21.28025848259361,20.216994751404084,20.21333621704317,20.16661501493388,0,1.0632637311895259,0.0036585343609125687,0.04672120210929265,0.06762294654978973
4.771752188086344e+18,36.87361,0.30490472,4874,4,667,21.039373761460052,0.0005944177,"(2.749, 3.0]",1237666408458551961,6,True,24.199,22.181,21.941,21.399,21.064,0.831,0.074,0.081,0.075,0.248,SDSS J022729.66+001817.6,2.790545,0.1519421378215095,0.1189737432339434,0.081162776742333,0.0601976085151564,0.0446262385399438,24.00705786217849,22.062026256766057,21.859837223257667,21.338802391484844,0,1.9450316054124315,0.20218903350838957,0.5210348317728233,0.29942863002479214
1.0313343330684262e+19,317.417,0.32726288,4207,4,87,20.37274507749537,0.000817413,"(2.749, 3.0]",1237663543677355217,6,True,24.435,22.077,21.723,21.468,20.515,0.765,0.068,0.079,0.094,0.185,SDSS J210940.07+001938.1,2.865373,0.552440909294878,0.4325723188888199,0.29509679689451,0.2188703019603186,0.1622549225046292,23.84255909070512,21.644427681111186,21.42790320310549,21.24912969803968,0,2.198131409593934,0.2165244780056952,0.17877350506580925,0.8763846205443109
5.393122225212905e+18,125.18873,0.3641091,756,4,62,21.99345597444895,0.0002869806,"(2.749, 3.0]",1237648721743578507,6,True,24.179,21.902,21.624,21.791,22.03,0.757,0.068,0.07,0.126,0.566,SDSS J082045.29+002150.7,2.809808,0.1925194774274043,0.1507466144901015,0.1028379328408991,0.0762738520062916,0.0565440255510506,23.9464805225726,21.75125338550989,21.5211620671591,21.71472614799371,0,2.1952271370627088,0.23009131835079089,-0.19356408083460863,-0.27872982645524047
4.3100922708820193e+18,147.89494,0.38975655,756,4,214,21.951095723412053,0.0007664747,"(2.749, 3.0]",1237648721753539251,6,True,23.208,22.142,22.047,22.106,21.999,0.417,0.085,0.108,0.164,0.542,SDSS J095134.78+002323.1,2.925134,0.2311985345294201,0.181033092449179,0.1234990853110762,0.0915980192882984,0.0679042765879444,22.93680146547058,21.96096690755082,21.923500914688923,22.014401980711703,0,0.9758345579197609,0.03746599286189678,-0.0909010660227807,0.06330625729965078
4.751520349367327e+18,7.12183709999999,0.41592705,2728,4,460,20.763168698793127,0.0005065739,"(2.749, 3.0]",1237656907968807113,6,False,22.008,20.89,20.7,20.642,20.775,0.201,0.029,0.039,0.056,0.246,SDSS J002829.23+002457.3,2.809314,0.1083783019418802,0.0848623854595963,0.0578923269761757,0.0429381518871268,0.0318313012068712,21.85962169805812,20.805137614540403,20.642107673023823,20.59906184811287,0,1.0544840835177176,0.16302994151658012,0.043045824910951325,-0.16410685068025543
1.02954614234937e+19,328.93799,0.49331169,4192,5,148,21.280452990899622,0.0006914174,"(2.749, 3.0]",1237660357344428775,6,False,23.742,21.868,21.455,21.581,21.358,0.713,0.077,0.087,0.155,0.431,SDSS J215545.11+002935.8,2.837633,0.3321252605132636,0.260060744388301,0.1774110115601597,0.1315839483176041,0.0975470091003795,23.36987473948674,21.607939255611697,21.27758898843984,21.449416051682395,0,1.7619354838750425,0.33035026717185545,-0.17182706324255292,0.16896306078277235
4.20101157860436e+17,331.97508,0.53909753,4192,5,169,18.78453452669966,0.0007819266,"(2.749, 3.0]",1237660357345738985,6,False,20.465,19.287,19.144,18.998,18.846,0.059,0.012,0.014,0.018,0.051,SDSS J220754.01+003220.7,2.911838,0.2773713083798343,0.2171873010133055,0.148163148811339,0.1098911050916008,0.0814654733003403,20.14762869162017,19.06981269898669,18.99583685118866,18.8881088949084,0,1.0778159926334787,0.07397584779803168,0.10772795628026088,0.10357436820874
8.836217067038595e+18,358.16355,0.54536288,4145,5,98,22.317408756422044,0.0006303802,"(2.749, 3.0]",1237663277926973965,6,True,24.275,22.407,22.148,21.83,22.345,0.754,0.109,0.113,0.149,0.6,SDSS J235239.25+003243.2,2.975801,0.1620373019865054,0.1268784593745156,0.0865553002848363,0.0641971885461716,0.0475912435779553,24.07296269801349,22.280121540625483,22.061444699715164,21.765802811453828,0,1.7928411573880076,0.21867684091031947,0.2956418882613363,-0.551605944968216
8.823918480195869e+18,31.235458,0.58823,4263,5,324,21.09867530265633,0.00025734,"(2.749, 3.0]",1237663784747926175,6,True,23.203,21.473,21.42,21.654,21.112,0.325,0.046,0.053,0.097,0.215,SDSS J020456.51+003517.6,2.765335,0.1134629743019844,0.0888437859616111,0.0606084012231752,0.044952636614997,0.0333246973436692,23.04953702569801,21.384156214038388,21.359391598776828,21.609047363385,0,1.6653808116596238,0.024764615261560152,-0.24965576460817118,0.5103720607286704
